Sale_ID,Manufacturer,Model,Body_Style,Fuel_Type,Transmission,Country_Origin,Price_Segment,Ex_Showroom_Price,Dealer_Location,Customer_Age_Group,Ownership_Type,Booking_Type,Discount_Offered (%),Insurance_Package,Marketing_Channel,Customer_Rating,Delivery_Delay_Days,Financing_Opted,Customer_Region,Date ,Age
SAL05842,BYD,Seal,Hatchback,Diesel,Automatic,China,Entry,475920,Manipur,46-60,Repeat Buyer,Online,3.2,Standard,Online Ads,2,0,Yes,Central,07-09-2024,55.0
SAL05843,Jeep,Meridian,Hatchback,Petrol,Manual,USA,Mid,826687,Uttar Pradesh,36-45,Repeat Buyer,Offline,4.2,Standard,Social Media,3,4,Yes,North,13-01-2024,41.0
SAL05844,BYD,Seal,Hatchback,CNG,Manual,China,Mid,1267392,Karnataka,18-25,Repeat Buyer,Offline,5.3,Premium,TV Ads,3,1,Yes,South,25-03-2024,23.0
SAL05845,Nissan,Terrano,MPV,Diesel,Automatic,Japan,Entry,682279,Bihar,18-25,First-Time Buyer,Online,1.5,Premium,Newspaper,1,2,Yes,South,12-02-2024,25.0
SAL05846,BYD,Seal,MPV,Petrol,Automatic,China,Premium,2666850,Jharkhand,26-35,Repeat Buyer,Offline,5.6,Comprehensive,Social Media,4,0,Yes,West,08-02-2024,35.0
SAL05847,Skoda,Superb,Hatchback,Electric,Automatic,Germany,Entry,473702,Sikkim,46-60,Corporate,Offline,6.4,Premium,Social Media,4,0,Yes,West,27-08-2024,46.0
SAL05848,Mahindra,Scorpio-N,SUV,CNG,Automatic,India,Mid,896292,Maharashtra,26-35,Corporate,Online,3.9,Premium,Online Ads,1,4,Yes,North,17-10-2024,27.0
SAL05849,BYD,Atto 3,MPV,Petrol,Automatic,China,Mid,1238758,Tripura,36-45,Corporate,Offline,1.4,Comprehensive,Social Media,1,0,Yes,South,04-02-2024,39.0
SAL05850,Mercedes,A-Class,Pickup,Electric,Manual,Germany,Mid,1487011,Maharashtra,36-45,Repeat Buyer,Offline,3.3,Comprehensive,Social Media,3,2,No,West,12-08-2024,43.0
SAL05851,Lexus,RX500h,Hatchback,Electric,Automatic,Japan,Premium,1609127,Haryana,26-35,Repeat Buyer,Offline,2.1,Comprehensive,Social Media,5,1,Yes,East,20-09-2024,29.0
SAL05852,Renault,Triber,SUV,Petrol,Automatic,France,Entry,440030,Uttar Pradesh,46-60,Corporate,Offline,0.6,Standard,Online Ads,3,2,No,Central,11-03-2024,55.0
SAL05853,Ford,Mustang,Sedan,Diesel,Manual,USA,Mid,1386422,Punjab,26-35,Repeat Buyer,Offline,2.9,Standard,Newspaper,1,2,No,West,22-10-2024,33.0
SAL05854,Skoda,Slavia,Sedan,Diesel,Manual,Germany,Premium,2271413,Bihar,60+,Corporate,Offline,1.9,Premium,Newspaper,4,2,No,North,19-10-2024,
SAL05855,Toyota,Glanza,Hatchback,Diesel,Manual,Japan,Mid,738474,Bihar,26-35,Corporate,Offline,2.4,Premium,Social Media,3,2,No,South,02-08-2024,27.0
SAL05856,Jeep,Avenger,Sedan,Electric,Automatic,USA,Premium,2026608,West Bengal,36-45,First-Time Buyer,Online,7.3,Standard,Online Ads,5,2,Yes,North,21-05-2024,36.0
SAL05857,Kia,Seltos,Pickup,Petrol,Automatic,Korea,Mid,1120904,Meghalaya,46-60,Corporate,Offline,2.4,Standard,Newspaper,3,1,No,Central,01-04-2024,50.0
SAL05858,Hyundai,i20,Pickup,Electric,Automatic,Korea,Mid,1202482,Andhra Pradesh,26-35,First-Time Buyer,Online,5.4,Standard,Newspaper,2,1,Yes,Central,27-05-2024,30.0
SAL05859,Citroen,C3 Aircross,Sedan,Petrol,Automatic,France,Luxury,8432916,Tamil Nadu,26-35,First-Time Buyer,Online,2.2,Standard,Newspaper,3,1,No,North,25-01-2024,32.0
SAL05860,Citroen,eC3,Pickup,Diesel,Automatic,France,Entry,414434,Karnataka,60+,First-Time Buyer,Offline,7.6,Standard,Online Ads,1,5,No,West,19-11-2024,
SAL05861,Lexus,NX350h,Pickup,Electric,Manual,Japan,Luxury,3413793,Manipur,46-60,First-Time Buyer,Offline,4.0,Premium,Online Ads,4,3,Yes,West,19-04-2024,58.0
SAL05862,Volkswagen,Tiguan,MPV,Diesel,Manual,Germany,Mid,940891,Manipur,36-45,Corporate,Offline,3.8,Standard,Social Media,4,2,Yes,South,23-11-2024,37.0
SAL05863,Mercedes,GLE,Sedan,Petrol,Automatic,Germany,Entry,645464,West Bengal,46-60,Repeat Buyer,Online,4.7,Standard,Dealership Visit,1,1,Yes,South,08-09-2024,57.0
SAL05864,Mahindra,XUV300,Sedan,Petrol,Automatic,India,Mid,1147783,Meghalaya,36-45,Repeat Buyer,Online,2.5,Standard,Newspaper,2,3,No,East,26-04-2024,37.0
SAL05865,BYD,Seal,Hatchback,Diesel,Manual,China,Entry,677289,Himachal Pradesh,18-25,Repeat Buyer,Online,0.6,Premium,Dealership Visit,1,0,Yes,East,15-12-2024,22.0
SAL05866,Renault,Triber,MPV,Petrol,Automatic,France,Mid,750770,Jammu and Kashmir,18-25,First-Time Buyer,Offline,2.5,Standard,Online Ads,3,2,Yes,South,26-03-2024,23.0
SAL05867,Citroen,C5 Aircross,Hatchback,Diesel,Manual,France,Entry,690451,West Bengal,46-60,Corporate,Offline,5.8,Standard,Online Ads,1,1,Yes,East,12-11-2024,57.0
SAL05868,Maruti,Dzire,Pickup,Electric,Automatic,India,Mid,720079,Arunachal Pradesh,26-35,Repeat Buyer,Offline,7.7,Standard,Online Ads,1,3,Yes,North,24-06-2024,27.0
SAL05869,Kia,Carnival,Sedan,CNG,Automatic,Korea,Entry,427188,Himachal Pradesh,26-35,First-Time Buyer,Offline,2.2,Standard,Dealership Visit,2,1,No,West,13-12-2024,31.0
SAL05870,Lexus,LX500d,Hatchback,Diesel,Manual,Japan,Mid,1459937,Haryana,26-35,Repeat Buyer,Offline,1.9,Standard,Online Ads,3,0,No,East,19-06-2024,27.0
SAL05871,Kia,EV6,MPV,Petrol,Automatic,Korea,Premium,1960163,Jharkhand,26-35,First-Time Buyer,Online,3.0,Comprehensive,Social Media,5,2,Yes,East,02-01-2024,34.0
SAL05872,Maruti,Baleno,SUV,Diesel,Manual,India,Entry,414372,Gujarat,18-25,Corporate,Offline,2.2,Comprehensive,Online Ads,5,3,Yes,North,07-10-2024,19.0
SAL05873,Volkswagen,Taigun,Pickup,CNG,Automatic,Germany,Mid,1113844,Odisha,26-35,Repeat Buyer,Offline,4.7,Premium,TV Ads,4,1,Yes,Central,30-09-2024,34.0
SAL05874,BMW,X5,Pickup,Electric,Manual,Germany,Luxury,7129717,Goa,36-45,Repeat Buyer,Online,5.5,Standard,Dealership Visit,1,2,Yes,South,11-07-2024,45.0
SAL05875,MG,Gloster,Pickup,CNG,Automatic,China,Luxury,4826691,Delhi,18-25,First-Time Buyer,Offline,5.1,Standard,TV Ads,4,1,No,North,06-12-2024,20.0
SAL05876,Maruti,Ertiga,Hatchback,Diesel,Automatic,India,Premium,2277301,Mizoram,18-25,First-Time Buyer,Offline,6.5,Standard,Online Ads,2,3,Yes,Central,28-12-2024,19.0
SAL05877,Audi,A4,Hatchback,Diesel,Manual,Germany,Entry,638179,Andhra Pradesh,36-45,First-Time Buyer,Offline,3.6,Premium,Social Media,5,2,Yes,North,21-12-2024,37.0
SAL05878,Toyota,Glanza,SUV,CNG,Manual,Japan,Mid,1202840,Arunachal Pradesh,36-45,First-Time Buyer,Offline,5.7,Comprehensive,Newspaper,1,1,No,West,23-10-2024,44.0
SAL05879,BYD,Han EV,Hatchback,Diesel,Manual,China,Entry,436749,Delhi,60+,Corporate,Online,7.1,Premium,Online Ads,2,4,No,North,23-07-2024,
SAL05880,Volkswagen,Tiguan,Hatchback,Diesel,Automatic,Germany,Entry,411473,Nagaland,36-45,First-Time Buyer,Offline,3.4,Standard,Social Media,2,0,Yes,North,12-08-2024,39.0
SAL05881,Jeep,Meridian,Hatchback,Electric,Manual,USA,Entry,484121,Delhi,26-35,Repeat Buyer,Online,8.7,Comprehensive,Dealership Visit,1,7,Yes,West,21-07-2024,32.0
SAL05882,Volkswagen,Taigun,Hatchback,Electric,Automatic,Germany,Mid,872173,Tamil Nadu,26-35,First-Time Buyer,Offline,4.2,Standard,TV Ads,2,2,Yes,South,16-10-2024,28.0
SAL05883,Volkswagen,Tiguan,SUV,Electric,Automatic,Germany,Luxury,9489344,Bihar,26-35,First-Time Buyer,Online,3.1,Premium,TV Ads,1,4,No,Central,03-03-2024,33.0
SAL05884,Skoda,Slavia,SUV,Petrol,Automatic,Germany,Luxury,4060992,Chhattisgarh,18-25,Corporate,Online,4.3,Standard,TV Ads,1,3,No,East,16-05-2024,19.0
SAL05885,Kia,EV6,SUV,Diesel,Automatic,Korea,Mid,1329261,Tamil Nadu,26-35,First-Time Buyer,Offline,6.1,Standard,Dealership Visit,3,3,Yes,South,18-02-2024,26.0
SAL05886,Honda,WR-V,SUV,Electric,Manual,Japan,Mid,1068564,Uttarakhand,26-35,Corporate,Offline,1.2,Premium,Social Media,4,6,Yes,North,06-05-2024,32.0
SAL05887,Honda,Jazz,Sedan,Electric,Manual,Japan,Mid,1382008,Goa,18-25,First-Time Buyer,Online,4.1,Standard,Dealership Visit,2,1,No,East,18-02-2024,22.0
SAL05888,Skoda,Superb,SUV,Diesel,Manual,Germany,Premium,1547647,Karnataka,36-45,First-Time Buyer,Offline,6.3,Comprehensive,TV Ads,2,0,No,West,22-08-2024,45.0
SAL05889,Mahindra,Thar,Sedan,Petrol,Manual,India,Mid,1494254,Nagaland,18-25,First-Time Buyer,Offline,5.9,Standard,Online Ads,3,3,No,South,25-04-2024,25.0
SAL05890,Mahindra,Thar,SUV,CNG,Manual,India,Mid,1105109,Kerala,18-25,Repeat Buyer,Offline,4.5,Standard,Newspaper,3,1,Yes,Central,11-02-2024,20.0
SAL05891,Nissan,Kicks,SUV,Petrol,Automatic,Japan,Mid,1279382,Telangana,18-25,Repeat Buyer,Offline,5.4,Premium,Dealership Visit,3,0,Yes,South,28-06-2024,24.0
SAL05892,Renault,Triber,SUV,Electric,Automatic,France,Premium,2959157,Arunachal Pradesh,46-60,Repeat Buyer,Online,7.4,Comprehensive,Dealership Visit,5,0,Yes,South,03-08-2024,46.0
SAL05893,Mercedes,E-Class,Pickup,Diesel,Manual,Germany,Mid,1482673,Sikkim,46-60,Repeat Buyer,Online,6.1,Standard,Social Media,5,1,Yes,East,28-05-2024,51.0
SAL05894,Volkswagen,Virtus,MPV,Diesel,Automatic,Germany,Entry,401328,Maharashtra,18-25,First-Time Buyer,Online,7.8,Standard,Social Media,5,3,Yes,West,07-05-2024,21.0
SAL05895,Volkswagen,Virtus,MPV,Electric,Manual,Germany,Mid,1017898,Odisha,36-45,Repeat Buyer,Online,5.2,Standard,Dealership Visit,1,5,Yes,West,08-03-2024,36.0
SAL05896,Lexus,NX350h,Pickup,Electric,Manual,Japan,Mid,1182869,Meghalaya,18-25,First-Time Buyer,Offline,7.6,Comprehensive,TV Ads,2,1,Yes,South,25-07-2024,19.0
SAL05897,Audi,RS5,Hatchback,CNG,Manual,Germany,Luxury,8673644,Meghalaya,36-45,Corporate,Offline,3.8,Comprehensive,Newspaper,4,4,No,West,29-10-2024,43.0
SAL05898,Mercedes,A-Class,SUV,Petrol,Automatic,Germany,Entry,698849,Madhya Pradesh,36-45,Repeat Buyer,Online,7.1,Standard,Social Media,1,3,Yes,East,30-01-2024,40.0
SAL05899,MG,Gloster,SUV,CNG,Manual,China,Premium,2991664,Haryana,26-35,First-Time Buyer,Offline,6.6,Standard,TV Ads,2,2,No,East,18-06-2024,30.0
SAL05900,Audi,RS5,Hatchback,Diesel,Manual,Germany,Entry,531483,Arunachal Pradesh,36-45,Repeat Buyer,Offline,7.2,Comprehensive,Online Ads,2,2,Yes,Central,26-09-2024,44.0
SAL05901,Jeep,Meridian,Hatchback,Petrol,Manual,USA,Mid,1250716,Goa,46-60,First-Time Buyer,Online,3.2,Standard,Social Media,3,1,No,West,30-12-2024,50.0
SAL05902,Ford,EcoSport,Sedan,Diesel,Manual,USA,Premium,1618232,Assam,60+,Repeat Buyer,Online,4.0,Premium,TV Ads,3,3,Yes,Central,15-09-2024,
SAL05903,MG,Astor,MPV,Petrol,Manual,China,Luxury,7579919,Jammu and Kashmir,18-25,First-Time Buyer,Offline,3.1,Standard,TV Ads,1,3,No,North,10-04-2024,19.0
SAL05904,Mercedes,GLE,SUV,CNG,Automatic,Germany,Premium,2898880,Telangana,36-45,Repeat Buyer,Offline,6.7,Standard,Newspaper,3,6,Yes,East,03-08-2024,37.0
SAL05905,Lexus,ES300h,Sedan,Electric,Manual,Japan,Entry,502857,Tripura,26-35,Repeat Buyer,Offline,8.4,Standard,Newspaper,2,2,Yes,South,16-09-2024,33.0
SAL05906,Maruti,Swift,MPV,CNG,Automatic,India,Mid,1200521,Delhi,26-35,First-Time Buyer,Online,3.6,Premium,Online Ads,3,2,No,East,07-04-2024,32.0
SAL05907,Hyundai,Verna,Pickup,CNG,Automatic,Korea,Mid,1108769,Chhattisgarh,60+,Corporate,Online,6.9,Standard,TV Ads,5,2,Yes,North,29-03-2024,
SAL05908,Kia,Sonet,SUV,Petrol,Manual,Korea,Premium,2484158,Nagaland,46-60,First-Time Buyer,Offline,4.5,Standard,TV Ads,3,2,Yes,South,21-09-2024,59.0
SAL05909,Lexus,UX300e,MPV,Diesel,Manual,Japan,Premium,2504228,Kerala,18-25,First-Time Buyer,Offline,5.4,Comprehensive,Newspaper,2,3,No,West,01-07-2024,18.0
SAL05910,Ford,Aspire,Hatchback,Diesel,Manual,USA,Premium,2975843,Telangana,46-60,Repeat Buyer,Online,4.3,Standard,Social Media,1,3,No,West,03-12-2024,47.0
SAL05911,Ford,Endeavour,Sedan,Petrol,Manual,USA,Entry,654492,Bihar,26-35,Repeat Buyer,Offline,5.9,Standard,Social Media,4,2,Yes,East,25-12-2024,29.0
SAL05912,Ford,Endeavour,Pickup,Electric,Automatic,USA,Entry,546514,Jammu and Kashmir,36-45,First-Time Buyer,Online,4.4,Comprehensive,Dealership Visit,3,3,Yes,South,17-10-2024,39.0
SAL05913,Audi,Q7,MPV,Diesel,Manual,Germany,Entry,432313,Maharashtra,36-45,Repeat Buyer,Online,4.8,Premium,Newspaper,2,2,Yes,South,31-01-2024,44.0
SAL05914,Tata,Safari,MPV,Petrol,Automatic,India,Entry,623236,Manipur,26-35,First-Time Buyer,Offline,6.7,Standard,Dealership Visit,4,1,Yes,Central,26-03-2024,26.0
SAL05915,Kia,Carnival,Pickup,Diesel,Manual,Korea,Entry,463915,Maharashtra,26-35,First-Time Buyer,Offline,6.9,Standard,Newspaper,4,1,No,North,26-12-2024,35.0
SAL05916,Citroen,C3,Sedan,Petrol,Manual,France,Luxury,7945260,Jammu and Kashmir,26-35,First-Time Buyer,Offline,7.8,Premium,Online Ads,5,2,Yes,West,13-12-2024,29.0
SAL05917,Mahindra,Bolero,Hatchback,Petrol,Manual,India,Premium,1583148,Mizoram,26-35,Repeat Buyer,Offline,6.7,Comprehensive,TV Ads,4,1,Yes,East,04-05-2024,30.0
SAL05918,MG,Comet EV,Sedan,Petrol,Manual,China,Mid,967050,Kerala,36-45,First-Time Buyer,Offline,2.3,Standard,Online Ads,2,3,No,South,05-07-2024,42.0
SAL05919,Maruti,Ertiga,SUV,Diesel,Manual,India,Luxury,9979416,Maharashtra,46-60,First-Time Buyer,Online,4.2,Standard,Newspaper,2,3,Yes,West,14-10-2024,51.0
SAL05920,Volkswagen,Virtus,MPV,Diesel,Automatic,Germany,Mid,921027,West Bengal,18-25,Repeat Buyer,Online,1.5,Standard,TV Ads,3,1,No,East,21-06-2024,24.0
SAL05921,Ford,Mustang,Pickup,Diesel,Manual,USA,Mid,1059888,Tamil Nadu,26-35,First-Time Buyer,Offline,4.6,Comprehensive,Social Media,3,4,Yes,West,15-10-2024,33.0
SAL05922,Audi,A4,SUV,Diesel,Manual,Germany,Mid,1003257,Telangana,26-35,Corporate,Offline,5.6,Comprehensive,Social Media,3,4,Yes,East,13-05-2024,28.0
SAL05923,Nissan,Terrano,Sedan,Diesel,Manual,Japan,Luxury,3880277,Mizoram,36-45,Corporate,Offline,4.9,Standard,Dealership Visit,4,2,Yes,West,26-02-2024,41.0
SAL05924,MG,Astor,Sedan,Diesel,Manual,China,Mid,973029,Assam,26-35,First-Time Buyer,Online,5.9,Comprehensive,Newspaper,4,2,Yes,Central,02-12-2024,34.0
SAL05925,Toyota,Hilux,Hatchback,Petrol,Manual,Japan,Mid,1458033,West Bengal,36-45,First-Time Buyer,Online,4.8,Comprehensive,Newspaper,5,5,Yes,North,17-05-2024,36.0
SAL05926,Mercedes,E-Class,Hatchback,Electric,Automatic,Germany,Mid,950982,Uttar Pradesh,26-35,First-Time Buyer,Offline,7.7,Standard,Social Media,3,2,Yes,West,26-02-2024,32.0
SAL05927,Mahindra,Bolero,Hatchback,CNG,Automatic,India,Mid,1179984,Goa,26-35,First-Time Buyer,Offline,2.7,Comprehensive,Online Ads,1,5,Yes,North,23-10-2024,33.0
SAL05928,Citroen,C3,MPV,Petrol,Manual,France,Premium,2341133,Mizoram,26-35,First-Time Buyer,Offline,6.8,Standard,TV Ads,5,3,Yes,West,28-05-2024,31.0
SAL05929,Tata,Safari,Sedan,CNG,Manual,India,Premium,2296593,Assam,36-45,Repeat Buyer,Offline,4.2,Premium,Online Ads,1,3,Yes,South,17-12-2024,42.0
SAL05930,Renault,Triber,SUV,Petrol,Automatic,France,Mid,956547,Odisha,60+,First-Time Buyer,Online,4.2,Standard,Online Ads,4,1,Yes,Central,17-03-2024,
SAL05931,Skoda,Rapid,Pickup,Petrol,Automatic,Germany,Mid,1247571,Haryana,26-35,First-Time Buyer,Offline,7.1,Comprehensive,Social Media,5,3,Yes,Central,10-04-2024,27.0
SAL05932,Tata,Nexon,Hatchback,CNG,Manual,India,Mid,1003360,Manipur,26-35,First-Time Buyer,Offline,4.1,Standard,Social Media,5,0,No,North,12-10-2024,32.0
SAL05933,Nissan,Kicks,MPV,Diesel,Manual,Japan,Mid,1027203,Sikkim,36-45,First-Time Buyer,Offline,5.4,Standard,Social Media,2,3,Yes,South,22-12-2024,38.0
SAL05934,Maruti,Swift,Pickup,Electric,Manual,India,Luxury,7763468,Bihar,26-35,First-Time Buyer,Online,-0.8,Comprehensive,Dealership Visit,4,1,Yes,East,21-01-2024,28.0
SAL05935,Tata,Punch,Hatchback,CNG,Manual,India,Mid,789529,Gujarat,26-35,Repeat Buyer,Offline,7.9,Comprehensive,Online Ads,4,0,No,Central,08-02-2024,35.0
SAL05936,Ford,Mustang,SUV,Petrol,Manual,USA,Mid,815660,Uttarakhand,26-35,First-Time Buyer,Online,5.8,Standard,Newspaper,5,1,Yes,South,16-09-2024,27.0
SAL05937,Hyundai,Venue,Sedan,Diesel,Automatic,Korea,Entry,578092,Meghalaya,26-35,First-Time Buyer,Offline,4.3,Comprehensive,TV Ads,4,5,No,South,21-04-2024,35.0
SAL05938,Ford,Mustang,SUV,Petrol,Manual,USA,Mid,815660,Tamil Nadu,26-35,First-Time Buyer,Online,5.8,Standard,Dealership Visit,5,0,No,North,26-11-2024,35.0
SAL05939,Nissan,Kicks,MPV,Diesel,Automatic,Japan,Mid,868679,Himachal Pradesh,36-45,Corporate,Offline,6.1,Standard,Newspaper,2,3,Yes,South,19-04-2024,38.0
SAL05940,MG,Gloster,Sedan,Diesel,Automatic,China,Entry,567779,Jharkhand,18-25,First-Time Buyer,Online,6.3,Standard,Online Ads,5,1,Yes,South,11-01-2024,21.0
SAL05941,BMW,M5 CS,Pickup,CNG,Automatic,Germany,Mid,1074222,Chhattisgarh,18-25,First-Time Buyer,Online,6.5,Standard,Social Media,4,2,No,East,02-11-2024,22.0
SAL05942,BYD,E6,Hatchback,Petrol,Automatic,China,Entry,624143,Sikkim,26-35,First-Time Buyer,Offline,4.6,Standard,Online Ads,4,3,Yes,North,17-09-2024,27.0
SAL05943,Honda,Amaze,MPV,Petrol,Manual,Japan,Mid,1234105,West Bengal,18-25,First-Time Buyer,Online,6.9,Standard,TV Ads,5,4,No,North,28-01-2024,20.0
SAL05944,Skoda,Kushaq,SUV,CNG,Manual,Germany,Premium,2209921,Chhattisgarh,26-35,First-Time Buyer,Offline,7.7,Standard,Dealership Visit,5,0,Yes,South,22-08-2024,35.0
SAL05945,Mercedes,GLE,SUV,CNG,Manual,Germany,Premium,2409802,Madhya Pradesh,36-45,First-Time Buyer,Offline,6.1,Premium,Dealership Visit,5,1,Yes,East,04-01-2024,36.0
SAL05946,Audi,Q7,Pickup,CNG,Manual,Germany,Premium,1607495,Mizoram,46-60,First-Time Buyer,Offline,4.7,Comprehensive,TV Ads,3,4,Yes,West,03-07-2024,51.0
SAL05947,Jeep,Grand Cherokee,MPV,Diesel,Manual,USA,Premium,1577582,Nagaland,26-35,Repeat Buyer,Online,5.9,Standard,Newspaper,4,1,Yes,Central,16-01-2024,27.0
SAL05948,Skoda,Rapid,SUV,CNG,Automatic,Germany,Mid,1219492,Arunachal Pradesh,36-45,First-Time Buyer,Online,3.6,Standard,Newspaper,4,4,Yes,North,25-01-2024,39.0
SAL05949,Volkswagen,Vento,SUV,Electric,Manual,Germany,Premium,2709512,Karnataka,36-45,Repeat Buyer,Offline,6.5,Premium,Dealership Visit,3,5,No,East,20-05-2024,45.0
SAL05950,Hyundai,Venue,SUV,Electric,Automatic,Korea,Entry,452922,Gujarat,26-35,Repeat Buyer,Online,7.1,Standard,Dealership Visit,5,1,No,East,27-03-2024,35.0
SAL05951,Nissan,Magnite,Hatchback,Diesel,Manual,Japan,Entry,648113,Telangana,26-35,Repeat Buyer,Online,8.0,Standard,Social Media,2,2,No,South,11-12-2024,34.0
SAL05952,Nissan,Terrano,Sedan,Diesel,Manual,Japan,Luxury,3880277,Karnataka,36-45,Corporate,Offline,4.9,Standard,Newspaper,5,3,Yes,Central,10-01-2024,42.0
SAL05953,Skoda,Rapid,SUV,Electric,Manual,Germany,Mid,1270234,Himachal Pradesh,26-35,First-Time Buyer,Offline,2.0,Standard,TV Ads,5,1,No,North,21-04-2024,27.0
SAL05954,Renault,Triber,SUV,Diesel,Automatic,France,Luxury,9954698,Jharkhand,36-45,First-Time Buyer,Online,1.8,Comprehensive,Newspaper,3,3,No,West,13-06-2024,42.0
SAL05955,Kia,Carens,SUV,CNG,Automatic,Korea,Entry,685633,Mizoram,36-45,Corporate,Offline,8.2,Standard,Social Media,4,2,No,South,24-01-2024,36.0
SAL05956,Kia,EV6,SUV,Diesel,Automatic,Korea,Luxury,8402209,Chhattisgarh,26-35,Repeat Buyer,Online,3.8,Premium,Dealership Visit,5,3,Yes,North,29-07-2024,32.0
SAL05957,Lexus,ES300h,SUV,CNG,Automatic,Japan,Mid,1178746,Goa,36-45,First-Time Buyer,Offline,7.7,Standard,Dealership Visit,4,1,No,North,08-11-2024,43.0
SAL05958,Audi,RS5,Hatchback,CNG,Automatic,Germany,Mid,1481600,Jharkhand,26-35,First-Time Buyer,Offline,1.9,Premium,Social Media,1,0,Yes,East,26-08-2024,28.0
SAL05959,Skoda,Kushaq,Sedan,CNG,Automatic,Germany,Mid,1061080,Gujarat,26-35,First-Time Buyer,Online,2.6,Standard,TV Ads,4,3,Yes,Central,06-04-2024,29.0
SAL05960,MG,Hector,Hatchback,Diesel,Manual,China,Luxury,3997126,Rajasthan,26-35,First-Time Buyer,Offline,6.3,Comprehensive,Dealership Visit,2,0,No,West,06-04-2024,28.0
SAL05961,Toyota,Urban Cruiser,Hatchback,Diesel,Manual,Japan,Mid,922359,Punjab,46-60,First-Time Buyer,Online,7.5,Premium,Online Ads,2,1,Yes,Central,06-05-2024,46.0
SAL05962,BMW,M5 CS,Pickup,Diesel,Manual,Germany,Luxury,3029320,Assam,36-45,First-Time Buyer,Offline,5.1,Comprehensive,Dealership Visit,5,0,Yes,East,26-08-2024,37.0
SAL05963,Mercedes,GLA,MPV,CNG,Manual,Germany,Luxury,8195826,Sikkim,18-25,First-Time Buyer,Online,1.6,Standard,Online Ads,4,2,No,West,22-01-2024,25.0
SAL05964,Kia,Sonet,MPV,Electric,Automatic,Korea,Entry,586475,Manipur,18-25,Repeat Buyer,Online,8.9,Comprehensive,Social Media,5,1,Yes,West,29-06-2024,22.0
SAL05965,Tata,Nexon,MPV,Diesel,Manual,India,Entry,463021,Rajasthan,26-35,Repeat Buyer,Online,3.3,Comprehensive,Social Media,3,1,No,South,28-03-2024,34.0
SAL05966,Volkswagen,Tiguan,SUV,Electric,Manual,Germany,Entry,499107,Andhra Pradesh,46-60,First-Time Buyer,Online,9.5,Standard,Dealership Visit,2,1,No,West,12-07-2024,53.0
SAL05967,MG,Hector,Sedan,Petrol,Automatic,China,Mid,985734,Haryana,18-25,Corporate,Online,4.7,Standard,Newspaper,5,0,Yes,North,01-03-2024,19.0
SAL05968,MG,Hector,SUV,Electric,Automatic,China,Premium,2216210,Bihar,26-35,Repeat Buyer,Offline,-0.5,Comprehensive,Online Ads,3,1,Yes,Central,05-01-2024,28.0
SAL05969,MG,Gloster,Hatchback,CNG,Manual,China,Mid,1240853,Odisha,60+,Repeat Buyer,Offline,1.6,Comprehensive,TV Ads,5,0,No,Central,30-12-2024,
SAL05970,Ford,Aspire,Pickup,Electric,Automatic,USA,Premium,2190591,Madhya Pradesh,36-45,Repeat Buyer,Offline,5.8,Standard,Dealership Visit,4,2,Yes,South,13-05-2024,45.0
SAL05971,Skoda,Slavia,Sedan,Electric,Automatic,Germany,Premium,2135786,Tripura,60+,First-Time Buyer,Offline,2.9,Premium,TV Ads,4,3,No,West,19-04-2024,
SAL05972,Toyota,Glanza,Hatchback,Electric,Manual,Japan,Entry,542633,Tripura,26-35,First-Time Buyer,Offline,5.8,Standard,Dealership Visit,4,2,No,East,18-01-2024,32.0
SAL05973,Jeep,Compass,MPV,CNG,Manual,USA,Luxury,3703800,Tamil Nadu,36-45,First-Time Buyer,Offline,6.2,Standard,Newspaper,4,3,Yes,North,16-12-2024,44.0
SAL05974,Jeep,Avenger,MPV,Electric,Automatic,USA,Mid,882042,Arunachal Pradesh,26-35,Repeat Buyer,Offline,3.8,Premium,Newspaper,1,2,Yes,South,05-12-2024,32.0
SAL05975,Hyundai,Creta,Pickup,Petrol,Automatic,Korea,Luxury,5376565,Jammu and Kashmir,26-35,Repeat Buyer,Offline,5.7,Standard,Newspaper,3,1,No,West,14-06-2024,26.0
SAL05976,Nissan,Kicks,Hatchback,Electric,Manual,Japan,Mid,1188743,Sikkim,26-35,Corporate,Online,3.5,Comprehensive,Newspaper,3,3,Yes,East,22-11-2024,32.0
SAL05977,Toyota,Hilux,SUV,CNG,Manual,Japan,Premium,2777082,Rajasthan,18-25,Corporate,Offline,5.8,Standard,Social Media,4,0,Yes,West,11-06-2024,19.0
SAL05978,Renault,Captur,Sedan,CNG,Automatic,France,Luxury,5698442,Tamil Nadu,36-45,Repeat Buyer,Offline,3.7,Standard,Social Media,1,0,No,South,07-03-2024,40.0
SAL05979,Skoda,Kushaq,SUV,Electric,Manual,Germany,Mid,1159411,Bihar,26-35,First-Time Buyer,Offline,6.4,Standard,Online Ads,4,1,No,East,02-03-2024,28.0
SAL05980,Toyota,Glanza,SUV,Electric,Manual,Japan,Mid,1341564,Punjab,36-45,First-Time Buyer,Offline,1.4,Premium,TV Ads,1,4,No,East,26-03-2024,37.0
SAL05981,Maruti,Fronx,SUV,Electric,Manual,India,Mid,1039000,Delhi,46-60,First-Time Buyer,Offline,5.3,Comprehensive,Dealership Visit,4,4,Yes,East,30-06-2024,57.0
